"CASEID_1979","HHID_1979","FAMSIZE_1979","AGE_IN_DEC_79","BORN_US","MOTHER_EDUC","MOTHER_EDUC_MISSING","FATHER_EDUC","FATHER_EDUC_MISSING","RACE","SEX","URBAN_RURAL","HOME_LANGUAGE","MOTHER_OCCUPATION","FATHER_OCCUPATION","FAMILY_INCOME_78","FAMILY_INCOME_78_MISSING","POVSTATUS_78","AFQT","Y"
120,120,5,16.25,"YES",16,0,12,0,"White","MALE","URBAN","Yes","301 TO 395: 301-395 CLERICAL AND KINDRED","260 TO 285: 260-285 SALES WORKERS",50000,0,"NOT IN POVERTY",98,403000
121,120,5,14.75,"YES",17,0,15,0,"White","FEMALE","URBAN","Yes","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS","260 TO 285: 260-285 SALES WORKERS",50000,0,"NOT IN POVERTY",81,266675
122,122,4,17.9166666666667,"YES",11,0,10,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",12500,0,"NOT IN POVERTY",63,3749941
123,123,3,16.5833333333333,"YES",16,0,16,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",90,NA
124,124,4,17.25,"YES",14,0,14,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",29,-41550
125,124,4,21.1666666666667,"YES",12,0,14,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",25,NA
126,124,4,21,"YES",14,0,15,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",72,596650
127,127,4,18.25,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17500,0,"NOT IN POVERTY",34,NA
128,128,3,20.5833333333333,"YES",10,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",89,279000
129,129,6,18.75,"YES",13,0,14,0,"White","MALE","URBAN","No (or Missing)","740 TO 785: 740-785 LABORERS, EXCEPT FARM","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",73,171550
130,130,1,19.8333333333333,"NO",0,0,10.9474264705882,1,"White","FEMALE","URBAN","Yes","Missing","Missing",17420.7361516035,1,"Missing",NA,NA
131,131,1,18.3333333333333,"YES",13,0,15,0,"White","FEMALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",NA,NA
132,132,1,19.75,"NO",10.8690857046641,1,14,0,"White","FEMALE","URBAN","Yes","Missing","Missing",17420.7361516035,1,"Missing",NA,NA
133,133,4,17,"YES",10,0,11,0,"White","FEMALE","URBAN","No (or Missing)","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",49,278500
134,134,6,17.5,"YES",9,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",46,NA
135,134,6,14.6666666666667,"YES",9,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",32,976500
136,136,3,21.8333333333333,"YES",10.8690857046641,1,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",13,2480
137,137,7,17.5833333333333,"YES",13,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",89,651750
138,137,7,16.9166666666667,"YES",14,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",79,1624000
139,137,7,16,"YES",16,0,16,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",69,35000
140,140,4,20.75,"YES",15,0,12,0,"White","FEMALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",65,1168500
141,141,3,16.5833333333333,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",71,142950
142,142,5,18.0833333333333,"YES",9,0,10,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17500,0,"NOT IN POVERTY",NA,NA
143,142,5,17.5,"YES",10,0,10,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",17500,0,"NOT IN POVERTY",66,NA
144,142,5,14.5833333333333,"YES",9,0,10,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",17500,0,"NOT IN POVERTY",28,134050
145,145,6,16.6666666666667,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",12500,0,"NOT IN POVERTY",51,0
146,145,6,14.0833333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",12500,0,"NOT IN POVERTY",74,40950
147,147,3,17.5,"YES",10,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",32,616000
148,148,5,15.25,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",22500,0,"NOT IN POVERTY",64,228950
149,148,5,14.1666666666667,"YES",11,0,12,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",22500,0,"NOT IN POVERTY",30,312500
150,150,3,19.75,"YES",12,0,14,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",37500,0,"NOT IN POVERTY",42,89100
151,151,5,22,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",34,NA
152,151,5,17.8333333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",94,1307640
153,153,4,15.0833333333333,"YES",12,0,13,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",37500,0,"NOT IN POVERTY",NA,50450
154,153,4,14.75,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",37500,0,"NOT IN POVERTY",NA,NA
155,155,6,15.8333333333333,"YES",12,0,12,0,"White","MALE","URBAN","Yes","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17500,0,"NOT IN POVERTY",34,-199958
156,156,3,22,"YES",12,0,17,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",0,0,"IN POVERTY",7,NA
157,157,5,16.3333333333333,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",47,405500
158,157,5,20.75,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",86,730000
159,157,5,18.3333333333333,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",95,NA
160,160,5,18.1666666666667,"YES",8,0,8,0,"White","FEMALE","URBAN","Yes","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17500,0,"NOT IN POVERTY",85,392250
161,160,5,17.25,"YES",10.8690857046641,1,7,0,"White","FEMALE","URBAN","Yes","Missing","Missing",17500,0,"NOT IN POVERTY",29,193000
162,162,4,17.3333333333333,"YES",16,0,17,0,"Other","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",92,NA
163,162,4,16.3333333333333,"YES",16,0,18,0,"White","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",22500,0,"NOT IN POVERTY",63,NA
164,164,3,18.25,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","260 TO 285: 260-285 SALES WORKERS","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",20,417800
165,165,4,18.8333333333333,"YES",10,0,12,0,"White","FEMALE","URBAN","No (or Missing)","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",50,232000
166,165,5,16.1666666666667,"YES",10,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",22500,0,"NOT IN POVERTY",64,884109
167,167,4,18.1666666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",30,NA
168,168,6,17.3333333333333,"YES",6,0,10,0,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",3500,0,"IN POVERTY",16,0
169,168,6,15.1666666666667,"YES",6,0,10,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",3500,0,"IN POVERTY",17,0
170,170,2,21.0833333333333,"NO",12,0,8,0,"White","FEMALE","URBAN","Yes","Missing","Missing",17420.7361516035,1,"Missing",NA,NA
171,171,3,16.0833333333333,"NO",13,0,12,0,"Other","MALE","URBAN","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","Missing",17420.7361516035,1,"Missing",85,4638096.5
172,172,1,21.6666666666667,"YES",12,0,10.9474264705882,1,"White","FEMALE","URBAN","Yes","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17420.7361516035,1,"Missing",1,12283.5
173,173,4,16.8333333333333,"YES",10,0,7,0,"Other","MALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",5500,0,"IN POVERTY",60,NA
174,174,5,18.5,"YES",13,0,12,0,"Hispanic","FEMALE","URBAN","Yes","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",37500,0,"NOT IN POVERTY",48,289175
175,175,1,21.8333333333333,"YES",12,0,9,0,"White","FEMALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",NA,381020
176,175,5,19.75,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",89,NA
177,175,3,18.5833333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",8500,0,"NOT IN POVERTY",49,NA
178,178,4,20.4166666666667,"YES",12,0,14,0,"White","MALE","URBAN","No (or Missing)","Missing","740 TO 785: 740-785 LABORERS, EXCEPT FARM",17420.7361516035,1,"Missing",91,583109
179,179,2,20.6666666666667,"YES",11,0,12,0,"White","FEMALE","URBAN","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","740 TO 785: 740-785 LABORERS, EXCEPT FARM",12500,0,"NOT IN POVERTY",43,515750
180,180,3,21.25,"YES",12,0,16,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",90,854300
181,181,3,20.5833333333333,"YES",14,0,12,0,"White","MALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",12500,0,"NOT IN POVERTY",NA,538500
182,181,3,14.6666666666667,"YES",10.8690857046641,1,10.9474264705882,1,"White","MALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",12500,0,"NOT IN POVERTY",NA,491.5
183,183,5,20.9166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",48,NA
184,183,5,17.0833333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",60,1553038
185,183,5,14.8333333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",35,124250
186,186,5,19.3333333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",87,152387.5
187,186,5,14.5,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",37,NA
188,188,3,19.0833333333333,"YES",10,0,12,0,"White","FEMALE","URBAN","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",22500,0,"NOT IN POVERTY",18,2500
189,189,1,20.5,"YES",10,0,12,0,"White","MALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",55,2240970.5
190,190,4,17.5833333333333,"NO",16,0,17,0,"Asian or Pacific Islander","FEMALE","URBAN","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",59,1181144
191,190,4,15.6666666666667,"NO",16,0,17,0,"Asian or Pacific Islander","MALE","URBAN","Yes","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",74,1925584
192,192,4,15.5,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",22500,0,"NOT IN POVERTY",65,5526252
193,193,4,20.1666666666667,"NO",12,0,12,0,"Asian or Pacific Islander","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",54,1049503
194,193,4,14.5,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",49,NA
195,195,4,19.4166666666667,"YES",10,0,16,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",94,108050
196,196,4,14.5833333333333,"YES",20,0,16,0,"White","MALE","URBAN","No (or Missing)","Missing","Missing",50000,0,"NOT IN POVERTY",93,NA
197,197,5,16.75,"YES",11,0,12,0,"White","FEMALE","URBAN","No (or Missing)","740 TO 785: 740-785 LABORERS, EXCEPT FARM","601 TO 715: 601-715 OPERATIVES AND KINDRED",37500,0,"NOT IN POVERTY",18,-103
198,198,4,15.5,"YES",16,0,17,0,"White","MALE","URBAN","No (or Missing)","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",63,543000
199,199,3,19.25,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","301 TO 395: 301-395 CLERICAL AND KINDRED",50000,0,"NOT IN POVERTY",25,1000
200,200,2,20.75,"YES",16,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","260 TO 285: 260-285 SALES WORKERS",17420.7361516035,1,"Missing",25,566450
201,201,4,21.5,"YES",13,0,20,0,"White","MALE","URBAN","No (or Missing)","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",98,2241084
202,202,1,18.9166666666667,"YES",16,0,16,0,"White","MALE","URBAN","No (or Missing)","260 TO 285: 260-285 SALES WORKERS","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",73,1750
203,203,2,20.0833333333333,"NO",10,0,10.9474264705882,1,"Hispanic","FEMALE","URBAN","Yes","Missing","Missing",6500,0,"NOT IN POVERTY",29,NA
204,204,2,21.25,"YES",5,0,16,0,"Hispanic","FEMALE","URBAN","Yes","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",22,-15899
205,205,3,21.3333333333333,"YES",10.8690857046641,1,12,0,"Hispanic","FEMALE","URBAN","Yes","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",6,0
206,206,5,16.6666666666667,"YES",11,0,12,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","740 TO 785: 740-785 LABORERS, EXCEPT FARM",12500,0,"NOT IN POVERTY",23,805000
207,206,5,16.75,"YES",9,0,10,0,"White","MALE","URBAN","No (or Missing)","301 TO 395: 301-395 CLERICAL AND KINDRED","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",12500,0,"NOT IN POVERTY",15,NA
208,208,2,20.6666666666667,"YES",10.8690857046641,1,10.9474264705882,1,"White","FEMALE","URBAN","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",22,0
209,209,2,18.4166666666667,"YES",12,0,10.9474264705882,1,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",37500,0,"NOT IN POVERTY",69,NA
210,210,5,17,"YES",12,0,12,0,"White","MALE","URBAN","Yes","Missing","Missing",22500,0,"NOT IN POVERTY",50,704500
211,210,5,14.0833333333333,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",59,518250
212,212,6,17.25,"YES",12,0,16,0,"White","MALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",54,1120440
213,212,6,17,"YES",12,0,16,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",99,NA
214,212,6,14.5,"YES",12,0,16,0,"White","MALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",17420.7361516035,1,"Missing",52,953841.5
215,215,3,18.5833333333333,"YES",12,0,12,0,"Other","MALE","URBAN","Yes","301 TO 395: 301-395 CLERICAL AND KINDRED","Missing",37500,0,"NOT IN POVERTY",50,NA
216,216,5,18.6666666666667,"YES",11,0,14,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",22500,0,"NOT IN POVERTY",NA,NA
217,216,5,16.25,"YES",12,0,14,0,"White","MALE","URBAN","No (or Missing)","Missing","901 TO 965: 901-965 SERVICE WORKERS, EXCEPT PRIVATE HOUSEHOLD",17420.7361516035,1,"Missing",NA,NA
218,218,2,21.5,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17500,0,"NOT IN POVERTY",84,2142437.5
219,219,4,19.5833333333333,"YES",12,0,11,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",50000,0,"NOT IN POVERTY",65,1261532
220,219,4,17.4166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",50000,0,"NOT IN POVERTY",89,734800
221,221,11,14.6666666666667,"YES",10.8690857046641,1,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"IN POVERTY",1,27570
222,221,11,17.5833333333333,"YES",9,0,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"IN POVERTY",1,0
223,221,11,17,"YES",10.8690857046641,1,10.9474264705882,1,"Black","MALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"IN POVERTY",3,53550
224,221,11,18.4166666666667,"YES",9,0,10.9474264705882,1,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",8500,0,"IN POVERTY",14,12402
225,225,4,17.1666666666667,"YES",9,0,10.9474264705882,1,"Hispanic","MALE","URBAN","Yes","Missing","Missing",9500,0,"NOT IN POVERTY",1,NA
226,225,4,15.5,"YES",9,0,6,0,"Hispanic","MALE","URBAN","Yes","Missing","Missing",9500,0,"NOT IN POVERTY",12,NA
227,227,3,21.75,"YES",9,0,9,0,"Black","FEMALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",7,0
228,228,4,21.9166666666667,"NO",12,0,15,0,"Hispanic","FEMALE","URBAN","Yes","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",8500,0,"NOT IN POVERTY",4,0
229,229,3,15.1666666666667,"YES",8,0,9,0,"White","FEMALE","URBAN","No (or Missing)","Missing","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",40,38300
230,230,4,14.75,"YES",12,0,8,0,"White","MALE","URBAN","Yes","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",17500,0,"NOT IN POVERTY",28,917250
231,231,5,21.5,"YES",10.8690857046641,1,16,0,"White","FEMALE","URBAN","Yes","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",42,397500
232,231,5,17.8333333333333,"YES",10,0,14,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",37500,0,"NOT IN POVERTY",51,49937.5
233,231,5,14.3333333333333,"YES",10,0,15,0,"White","MALE","URBAN","No (or Missing)","Missing","1 TO 195: 001-195 PROFESSIONAL,TECHNICAL AND KINDRED",37500,0,"NOT IN POVERTY",19,9300
234,234,3,17.5,"YES",9,0,9,0,"White","MALE","URBAN","No (or Missing)","Missing","Missing",5500,0,"IN POVERTY",31,1669386
235,235,6,15.25,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17500,0,"NOT IN POVERTY",52,1001150
236,236,4,18,"YES",9,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","301 TO 395: 301-395 CLERICAL AND KINDRED",37500,0,"NOT IN POVERTY",69,160250
237,237,1,21.6666666666667,"YES",11,0,7,0,"White","FEMALE","URBAN","No (or Missing)","Missing","Missing",17420.7361516035,1,"Missing",74,5750
238,238,8,21.5,"YES",9,0,12,0,"White","FEMALE","URBAN","No (or Missing)","Missing","601 TO 715: 601-715 OPERATIVES AND KINDRED",12500,0,"NOT IN POVERTY",NA,NA
239,238,1,17.0833333333333,"YES",10,0,11,0,"White","FEMALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",7,45686
240,238,8,16.6666666666667,"YES",8,0,8,0,"White","FEMALE","URBAN","No (or Missing)","Missing","260 TO 285: 260-285 SALES WORKERS",12500,0,"IN POVERTY",46,166400
241,238,8,14.25,"YES",11,0,11,0,"White","MALE","URBAN","No (or Missing)","980 TO 984: 980-984 PRIVATE HOUSEHOLD","260 TO 285: 260-285 SALES WORKERS",12500,0,"IN POVERTY",11,NA
242,242,1,20.9166666666667,"YES",12,0,12,0,"White","FEMALE","URBAN","No (or Missing)","601 TO 715: 601-715 OPERATIVES AND KINDRED","401 TO 575: 401-575 CRAFTSMEN,FOREMEN AND KINDRED",17420.7361516035,1,"Missing",32,1737040
243,242,1,20.3333333333333,"YES",12,0,12,0,"White","MALE","URBAN","No (or Missing)","Missing","201 TO 245: 201-245 MANAGERS,OFFICIALS AND PROPRIETORS",17420.7361516035,1,"Missing",71,713000
